"","kingdom","phylum","class","order","family","genus","species","decimalLatitude","decimalLongitude","year","month","day","source"
"2563","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus migratorius",37.6139759769,-118.8276734247,"2021","08","31","iNaturalist"
"2564","Animalia","Chordata","Mammalia","Lagomorpha","Leporidae","Sylvilagus","Sylvilagus nuttallii",37.6136270499,-118.8275219268,"2021","08","31","iNaturalist"
"2565","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Empidonax","Empidonax traillii",37.6142634898,-118.8244272208,"2021","08","31","iNaturalist"
"2566","Animalia","Chordata","Aves","Coraciiformes","Alcedinidae","Megaceryle","Megaceryle alcyon",37.6165162767,-118.8227177244,"2021","08","31","iNaturalist"
"2567","Animalia","Chordata","Aves","Passeriformes","Corvidae","Pica","Pica hudsonia",37.617712738,-118.8289890051,"2021","08","31","iNaturalist"
"2568","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Artemisiospiza",NA,37.6149708904,-118.8216518382,"2021","08","31","iNaturalist"
"2569","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo maculatus",37.6135703661,-118.8274712059,"2021","08","31","iNaturalist"
"2570","Animalia","Arthropoda","Insecta","Lepidoptera",NA,NA,NA,37.613760582,-118.8302627618,"2021","08","31","iNaturalist"
"2571","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Melipotis","Melipotis indomita",37.6137590186,-118.829926663,"2021","08","31","iNaturalist"
"2572","Animalia","Arthropoda","Insecta","Lepidoptera",NA,NA,NA,37.6137960627,-118.8288657993,"2021","08","31","iNaturalist"
"2573","Animalia","Arthropoda","Insecta","Lepidoptera",NA,NA,NA,37.6137919195,-118.8286560533,"2021","08","31","iNaturalist"
"2574","Animalia","Arthropoda","Insecta","Lepidoptera",NA,NA,NA,37.6137369083,-118.8288938619,"2021","08","31","iNaturalist"
"2575","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","Callipepla californica",37.6135450703,-118.8317649557,"2021","09","01","iNaturalist"
"2576","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Spizella","Spizella breweri",37.6136715422,-118.8339201174,"2021","09","01","iNaturalist"
"2577","Animalia","Chordata","Aves","Passeriformes","Cardinalidae","Pheucticus","Pheucticus melanocephalus",37.6129490129,-118.8326247404,"2021","09","01","iNaturalist"
"2578","Animalia","Chordata","Aves","Passeriformes","Parulidae","Cardellina","Cardellina pusilla",37.6143100822,-118.8347971491,"2021","09","01","iNaturalist"
"2579","Animalia","Chordata","Aves","Passeriformes","Vireonidae","Vireo","Vireo gilvus",37.614381452,-118.8347826728,"2021","09","01","iNaturalist"
"2580","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus migratorius",37.6147887661,-118.8349122392,"2021","09","01","iNaturalist"
"2581","Animalia","Chordata","Aves","Passeriformes","Cardinalidae","Pheucticus","Pheucticus melanocephalus",37.6148162931,-118.8348713874,"2021","09","01","iNaturalist"
"2582","Animalia","Chordata","Aves","Passeriformes","Corvidae","Pica","Pica hudsonia",37.6147690063,-118.8345185584,"2021","09","01","iNaturalist"
"2583","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.6150116728,-118.8279575322,"2021","09","01","iNaturalist"
"2584","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.6141260368,-118.8278317072,"2021","09","01","iNaturalist"
"2585","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Troglodytes","Troglodytes aedon",37.6141408807,-118.8279634637,"2021","09","01","iNaturalist"
"2586","Animalia","Chordata","Aves","Passeriformes","Vireonidae","Vireo","Vireo gilvus",37.6136711658,-118.8277933552,"2021","09","01","iNaturalist"
"2587","Animalia","Chordata","Aves","Passeriformes","Cardinalidae","Pheucticus","Pheucticus melanocephalus",37.613536298,-118.8276655612,"2021","09","01","iNaturalist"
"2588","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo lineatus",37.6181388944,-118.8273113586,"2021","09","01","iNaturalist"
"2589","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo maculatus",37.612734868,-118.8310502588,"2021","09","01","iNaturalist"
"2590","Animalia","Chordata","Aves","Piciformes","Picidae","Dryobates","Dryobates villosus",37.6136097724,-118.8305361164,"2021","09","02","iNaturalist"
"2591","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",37.6139731463,-118.8296323102,"2021","09","02","iNaturalist"
"2592","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.6134898301,-118.8286785606,"2021","09","02","iNaturalist"
"2593","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Neotamias","Neotamias minimus",37.6128559304,-118.8291390316,"2021","09","02","iNaturalist"
"2594","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus",37.6129605421,-118.8296931659,"2021","09","02","iNaturalist"
"2595","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.61280343,-118.8293255883,"2021","09","02","iNaturalist"
"2596","Animalia","Chordata","Aves","Piciformes","Picidae","Dryobates","Dryobates pubescens",37.6130131369,-118.8296206313,"2021","09","02","iNaturalist"
"2597","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.6129578943,-118.8296206313,"2021","09","02","iNaturalist"
"2598","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","Callipepla californica",37.6128430123,-118.8315699527,"2021","09","02","iNaturalist"
"2599","Animalia","Chordata","Aves","Passeriformes","Vireonidae","Vireo","Vireo gilvus",37.6136920175,-118.8346235436,"2021","09","02","iNaturalist"
"2600","Animalia","Chordata","Aves","Passeriformes","Parulidae","Cardellina","Cardellina pusilla",37.6144003265,-118.8346116119,"2021","09","02","iNaturalist"
"2601","Animalia","Chordata","Aves","Passeriformes","Vireonidae","Vireo","Vireo gilvus",37.6143814374,-118.8347479233,"2021","09","02","iNaturalist"
"2602","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Empidonax",NA,37.6146386514,-118.8346471331,"2021","09","02","iNaturalist"
"2603","Animalia","Chordata","Aves","Passeriformes","Parulidae","Geothlypis","Geothlypis trichas",37.6146386514,-118.8346471331,"2021","09","02","iNaturalist"
"2604","Animalia","Chordata","Aves","Piciformes","Picidae","Sphyrapicus","Sphyrapicus nuchalis",37.6148140959,-118.8326663176,"2021","09","02","iNaturalist"
"2605","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo jamaicensis",37.6165511,-118.8313947331,"2021","09","02","iNaturalist"
"2606","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus migratorius",37.6145647687,-118.831902933,"2021","09","02","iNaturalist"
"2607","Animalia","Chordata","Aves","Passeriformes","Vireonidae","Vireo","Vireo gilvus",37.6145095148,-118.8307035267,"2021","09","02","iNaturalist"
"2608","Animalia","Chordata","Aves","Passeriformes","Parulidae","Leiothlypis","Leiothlypis ruficapilla",37.6145388383,-118.8306784431,"2021","09","02","iNaturalist"
"2609","Animalia","Chordata","Aves","Passeriformes","Cardinalidae","Passerina","Passerina amoena",37.6142423891,-118.8300381181,"2021","09","02","iNaturalist"
"2610","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.6143608705,-118.8301769736,"2021","09","02","iNaturalist"
"2611","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.6140141896,-118.829422359,"2021","09","02","iNaturalist"
"2612","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",37.6133559842,-118.8297179192,"2021","09","02","iNaturalist"
"2613","Animalia","Chordata","Reptilia","Squamata","Colubridae",NA,NA,37.6137423425,-118.8305162606,"2021","09","02","iNaturalist"
"2614","Animalia","Arthropoda","Insecta","Hymenoptera","Vespidae","Dolichovespula",NA,37.6136495313,-118.8313202716,"2021","09","02","iNaturalist"
"2615","Animalia","Chordata","Aves","Cathartiformes","Cathartidae","Cathartes","Cathartes aura",37.6127090568,-118.8358164473,"2021","09","02","iNaturalist"
"2616","Animalia","Chordata","Aves","Passeriformes","Mimidae","Oreoscoptes","Oreoscoptes montanus",37.6123316061,-118.8303891988,"2021","09","03","iNaturalist"
"2617","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.6123316061,-118.8303891988,"2021","09","03","iNaturalist"
"2618","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Spizella","Spizella breweri",37.6125058376,-118.82947657,"2021","09","03","iNaturalist"
"2619","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.6127580057,-118.8293294442,"2021","09","03","iNaturalist"
"2620","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Haemorhous","Haemorhous mexicanus",37.6129789343,-118.8297118379,"2021","09","03","iNaturalist"
"2621","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Spizella","Spizella breweri",37.612995561,-118.8293787103,"2021","09","03","iNaturalist"
"2622","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.6126586044,-118.8292675638,"2021","09","03","iNaturalist"
"2623","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.6127999212,-118.8297432828,"2021","09","03","iNaturalist"
"2624","Animalia","Chordata","Aves","Accipitriformes","Pandionidae","Pandion","Pandion haliaetus",37.6139768629,-118.8232389568,"2021","09","03","iNaturalist"
"2625","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Haemorhous","Haemorhous mexicanus",37.6126130593,-118.829083392,"2021","09","03","iNaturalist"
"2626","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo maculatus",37.6128742997,-118.8297577681,"2021","09","03","iNaturalist"
"2627","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus",37.61295295,-118.8297366576,"2021","09","03","iNaturalist"
"2628","Animalia","Chordata","Aves","Cathartiformes","Cathartidae","Cathartes","Cathartes aura",37.6147422872,-118.8314122234,"2021","09","03","iNaturalist"
"2629","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Spinus","Spinus psaltria",37.6145382044,-118.831826009,"2021","09","03","iNaturalist"
"2630","Animalia","Chordata","Aves","Passeriformes","Parulidae","Geothlypis","Geothlypis tolmiei",37.6138631047,-118.8276212042,"2021","09","03","iNaturalist"
"2631","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pooecetes","Pooecetes gramineus",37.614942334,-118.8346886951,"2021","09","03","iNaturalist"
"2632","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.6147353341,-118.8347768387,"2021","09","03","iNaturalist"
"2633","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo maculatus",37.6146833868,-118.8336677786,"2021","09","03","iNaturalist"
"2634","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.6134271784,-118.8317063287,"2021","09","03","iNaturalist"
"2635","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.6123455231,-118.8307252878,"2021","09","03","iNaturalist"
"2636","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.6122917997,-118.8310967407,"2021","09","03","iNaturalist"
"2637","Animalia","Arthropoda","Insecta","Hymenoptera","Mutillidae","Dasymutilla",NA,37.6123070516,-118.8309459167,"2021","09","03","iNaturalist"
"2638","Animalia","Chordata","Aves","Passeriformes","Parulidae","Geothlypis","Geothlypis tolmiei",37.6122780011,-118.8307482106,"2021","09","03","iNaturalist"
"2639","Animalia","Chordata","Aves","Passeriformes","Cardinalidae","Pheucticus","Pheucticus melanocephalus",37.6132825193,-118.828406704,"2021","09","07","iNaturalist"
"2640","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo",NA,37.6153264404,-118.8247946283,"2021","09","07","iNaturalist"
"2641","Animalia","Chordata","Aves","Passeriformes","Parulidae","Leiothlypis","Leiothlypis celata",37.6129451315,-118.8285155527,"2021","09","07","iNaturalist"
"2642","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Zonotrichia","Zonotrichia leucophrys",37.6138979542,-118.8315293536,"2021","09","07","iNaturalist"
"2643","Animalia","Chordata","Aves","Piciformes","Picidae","Dryobates","Dryobates pubescens",37.6136975195,-118.8307656398,"2021","09","08","iNaturalist"
"2644","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.6133860042,-118.8283604253,"2021","09","08","iNaturalist"
"2645","Animalia","Chordata","Aves","Passeriformes","Corvidae","Nucifraga","Nucifraga columbiana",37.612986821,-118.829670714,"2021","09","08","iNaturalist"
"2646","Animalia","Chordata","Aves","Passeriformes","Parulidae","Cardellina","Cardellina pusilla",37.6136229366,-118.8320342954,"2021","09","08","iNaturalist"
"2647","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.6136029075,-118.832041261,"2021","09","08","iNaturalist"
"2648","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Spizella","Spizella breweri",37.6136029075,-118.832041261,"2021","09","08","iNaturalist"
"2649","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus",37.614706654,-118.8351607616,"2021","09","08","iNaturalist"
"2650","Animalia","Chordata","Aves","Columbiformes","Columbidae","Zenaida","Zenaida macroura",37.6150331576,-118.8315886723,"2021","09","08","iNaturalist"
"2651","Animalia","Chordata","Aves","Passeriformes","Bombycillidae","Bombycilla","Bombycilla cedrorum",37.6146926779,-118.83508914,"2021","09","08","iNaturalist"
"2652","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Callospermophilus","Callospermophilus lateralis",37.6124922916,-118.8294047733,"2021","09","08","iNaturalist"
"2653","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus graciosus",37.6137392863,-118.8318349795,"2022","05","27","iNaturalist"
"2654","Animalia","Annelida","Clitellata","Crassiclitellata","Lumbricidae",NA,NA,37.6137786865,-118.8316550445,"2022","05","27","iNaturalist"
"2655","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus graciosus",37.6137366667,-118.83162,"2022","05","27","iNaturalist"
"2656","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus graciosus",37.6137616667,-118.8316583333,"2022","05","27","iNaturalist"
"2657","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus graciosus",37.6136830874,-118.8316412473,"2022","05","28","iNaturalist"
"2658","Animalia",NA,NA,NA,NA,NA,NA,37.6140283333,-118.8440783333,"2022","05","28","iNaturalist"
"2659","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Pero",NA,37.6138719263,-118.8319415509,"2022","05","29","iNaturalist"
"2660","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus graciosus",37.6132493087,-118.8289328222,"2022","05","28","iNaturalist"
"2661","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus graciosus",37.613378613,-118.829001084,"2022","05","28","iNaturalist"
"2662","Animalia","Chordata","Aves","Passeriformes","Icteridae","Euphagus","Euphagus cyanocephalus",37.6136366667,-118.8312533333,"2022","05","30","iNaturalist"
"2663","Animalia","Arthropoda","Insecta","Lepidoptera","Lasiocampidae","Phyllodesma","Phyllodesma americana",37.6136049284,-118.8317458159,"2022","05","31","iNaturalist"
"2664","Animalia","Arthropoda","Insecta","Lepidoptera","Lasiocampidae","Phyllodesma","Phyllodesma americana",37.6137030361,-118.831586369,"2022","05","31","iNaturalist"
"2665","Animalia","Arthropoda","Insecta","Coleoptera","Tenebrionidae","Eleodes",NA,37.613781479,-118.8317557004,"2022","08","06","iNaturalist"
"2666","Animalia","Arthropoda","Insecta","Lepidoptera","Pterophoridae",NA,NA,37.6145357202,-118.830058296,"2022","08","06","iNaturalist"
"2667","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Pseudosciaphila","Pseudosciaphila duplex",37.6145943422,-118.829864418,"2022","08","06","iNaturalist"
"2668","Animalia","Arthropoda","Insecta","Neuroptera","Chrysopidae","Chrysoperla",NA,37.6151042078,-118.8277759554,"2022","08","06","iNaturalist"
"2669","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae",NA,NA,37.6138238737,-118.8303728927,"2022","08","06","iNaturalist"
"2670","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Moneilema","Moneilema semipunctatum",37.613863007,-118.8299778514,"2022","08","06","iNaturalist"
"2671","Animalia","Arthropoda","Insecta","Orthoptera","Acrididae","Camnula","Camnula pellucida",37.6175064328,-118.8264493419,"2022","08","07","iNaturalist"
"2672","Animalia","Arthropoda","Insecta","Hymenoptera","Diplolepididae","Diplolepis","Diplolepis lens",37.6199416667,-118.8190166667,"2022","09","03","iNaturalist"
"2673","Animalia","Arthropoda","Insecta","Hymenoptera","Diplolepididae","Diplolepis","Diplolepis lens",37.6199033333,-118.8189866667,"2022","09","03","iNaturalist"
"2674","Animalia","Arthropoda","Insecta","Hymenoptera","Diplolepididae","Diplolepis","Diplolepis lens",37.6199216667,-118.8189916667,"2022","09","03","iNaturalist"
"2675","Animalia","Arthropoda","Insecta","Diptera","Cecidomyiidae","Rabdophaga","Rabdophaga rigidae",37.6188366667,-118.820695,"2022","09","03","iNaturalist"
"2676","Animalia","Arthropoda","Insecta","Diptera","Cecidomyiidae","Rabdophaga","Rabdophaga rigidae",37.6192133333,-118.8199783333,"2022","09","03","iNaturalist"
