"","species","year","month","day","class_common","location","decimalLatitude","decimalLongitude","count_print"
"17577","Geothlypis tolmiei",2015,6,29,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17578","Euphagus cyanocephalus",2015,6,29,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17579","Corvus corax",2015,6,29,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17580","Colaptes auratus",2015,6,29,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17581","Falco sparverius",2015,6,29,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17582","Pipilo chlorurus",2015,6,29,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17583","Troglodytes aedon",2015,6,29,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17584","Selasphorus calliope",2015,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17585","Setophaga petechia",2015,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17586","Pheucticus melanocephalus",2015,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17587","Sphyrapicus ruber",2015,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17588","Troglodytes aedon",2015,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17589","Euphagus cyanocephalus",2015,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17590","Poecile gambeli",2015,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17591","Larus californicus",2015,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17592","Icterus bullockii",2015,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17593","Turdus migratorius",2015,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17594","Pipilo chlorurus",2015,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17595","Pipilo chlorurus",2001,5,19,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17596","Pipilo chlorurus",2004,5,22,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17597","Troglodytes aedon",2015,6,23,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17598","Sphyrapicus ruber",2015,6,23,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17599","Pipilo chlorurus",2015,6,23,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17600","Icterus bullockii",2015,6,23,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17601","Pica hudsonia",2015,6,23,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17602","Pipilo chlorurus",2015,6,14,"Birds","Outside SNARL",37.613445,-118.82624,"210 species"
"17603","Spizella breweri",2015,6,14,"Birds","Outside SNARL",37.613445,-118.82624,"210 species"
"17604","Zenaida macroura",2015,6,14,"Birds","Outside SNARL",37.613445,-118.82624,"210 species"
"17605","Callipepla californica",2015,6,14,"Birds","Outside SNARL",37.613445,-118.82624,"210 species"
"17606","Oreoscoptes montanus",2015,6,15,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17607","Agelaius phoeniceus",2015,6,15,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17608","Sturnus vulgaris",2015,6,15,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17609","Haliaeetus leucocephalus",2015,6,15,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17610","Larus californicus",2015,6,15,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17611","Xanthocephalus xanthocephalus",2015,6,19,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17612","Oreoscoptes montanus",2015,6,19,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17613","Oxyura jamaicensis",2015,6,19,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17614","Cathartes aura",2015,6,19,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17615","Aythya americana",2015,6,19,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17616","Anas platyrhynchos",2015,6,19,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17617","Anas crecca",2015,6,19,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17618","Mareca strepera",2015,6,19,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17619","Charadrius vociferus",2015,6,19,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17620","Podiceps nigricollis",2015,6,19,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17621","Branta canadensis",2015,6,19,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17622","Larus californicus",2015,6,19,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17623","Pelecanus erythrorhynchos",2015,6,19,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17624","Recurvirostra americana",2015,6,19,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17625","Spizella breweri",2015,6,19,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17626","Bucephala albeola",2015,6,19,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17627","Mareca americana",2015,6,19,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17628","Fulica americana",2015,6,19,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"17629","Setophaga petechia",2015,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17630","Setophaga coronata",2015,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17631","Cardellina pusilla",2015,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17632","Sitta carolinensis",2015,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17633","Tachycineta thalassina",2015,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17634","Vireo gilvus",2015,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17635","Contopus sordidulus",2015,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17636","Pooecetes gramineus",2015,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17637","Melospiza melodia",2015,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17638","Cathartes aura",2015,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17639","Cyanocitta stelleri",2015,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17640","Buteo jamaicensis",2015,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17641","Pipilo chlorurus",2015,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17642","Pica hudsonia",2015,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17643","Troglodytes aedon",2015,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17644","Nucifraga columbiana",2015,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17645","Pheucticus melanocephalus",2015,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17646","Larus californicus",2015,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17647","Anas platyrhynchos",2015,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17648","Sphyrapicus ruber",2015,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17649","Geothlypis tolmiei",2015,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17650","Poecile gambeli",2015,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17651","Psaltriparus minimus",2015,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17652","Icterus bullockii",2015,6,5,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17653","Oreoscoptes montanus",2015,6,12,"Birds","Outside SNARL",37.631805,-118.871925,"210 species"
"17654","Empidonax traillii",2015,6,6,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17655","Larus californicus",2015,6,6,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17656","Poecile gambeli",2015,6,6,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17657","Troglodytes aedon",2015,6,6,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17658","Tachycineta bicolor",2015,6,6,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17659","Euphagus cyanocephalus",2015,6,6,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17660","Leuconotopicus villosus",2015,6,6,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17661","Corvus corax",2015,6,6,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17662","Turdus migratorius",2015,6,6,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17663","Cardellina pusilla",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17664","Zonotrichia leucophrys",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17665","Contopus sordidulus",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17666","Setophaga petechia",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17667","Pipilo maculatus",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17668","Sturnella neglecta",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17669","Poecile gambeli",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17670","Mimus polyglottos",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17671","Troglodytes aedon",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17672","Vireo gilvus",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17673","Leiothlypis celata",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17674","Colaptes auratus",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17675","Pipilo chlorurus",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17676","Catharus ustulatus",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17677","Cathartes aura",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17678","Spinus pinus",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17679","Melospiza melodia",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17680","Piranga ludoviciana",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17681","Oreoscoptes montanus",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17682","Empidonax hammondii",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17683","Anas platyrhynchos",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17684","Passerella iliaca",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17685","Callipepla californica",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17686","Haemorhous cassinii",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17687","Psaltriparus minimus",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17688","Empidonax oberholseri",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17689","Phalacrocorax auritus",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17690","Corvus corax",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17691","Turdus migratorius",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17692","Nucifraga columbiana",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17693","Molothrus ater",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17694","Archilochus alexandri",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17695","Icterus bullockii",2015,5,20,"Birds","In SNARL",37.614334,-118.831276,"111 species"
"17696","Anas platyrhynchos",2015,5,18,"Birds","Outside SNARL",37.621777,-118.809456,"210 species"
"17697","Sturnella neglecta",2015,5,18,"Birds","Outside SNARL",37.621777,-118.809456,"210 species"
"17698","Cardellina pusilla",2015,5,18,"Birds","Outside SNARL",37.621777,-118.809456,"210 species"
"17699","Pipilo chlorurus",2015,5,18,"Birds","Outside SNARL",37.621777,-118.809456,"210 species"
"17700","Myadestes townsendi",2015,5,18,"Birds","Outside SNARL",37.621777,-118.809456,"210 species"
"17701","Pipilo maculatus",2015,5,18,"Birds","Outside SNARL",37.621777,-118.809456,"210 species"
"17702","Melospiza melodia",2015,5,18,"Birds","Outside SNARL",37.621777,-118.809456,"210 species"
"17703","Geothlypis tolmiei",2015,5,18,"Birds","Outside SNARL",37.621777,-118.809456,"210 species"
"17704","Pica hudsonia",2015,5,18,"Birds","Outside SNARL",37.621777,-118.809456,"210 species"
"17705","Corvus corax",2015,5,18,"Birds","Outside SNARL",37.621777,-118.809456,"210 species"
"17706","Pheucticus melanocephalus",2015,5,18,"Birds","Outside SNARL",37.621777,-118.809456,"210 species"
"17707","Spizella breweri",2015,5,18,"Birds","Outside SNARL",37.621777,-118.809456,"210 species"
"17708","Geothlypis trichas",2015,5,18,"Birds","Outside SNARL",37.621777,-118.809456,"210 species"
"17709","Molothrus ater",2015,5,18,"Birds","Outside SNARL",37.621777,-118.809456,"210 species"
"17710","Icterus bullockii",2015,5,18,"Birds","Outside SNARL",37.621777,-118.809456,"210 species"
"17711","Nycticorax nycticorax",2015,5,18,"Birds","Outside SNARL",37.621777,-118.809456,"210 species"
"17712","Turdus migratorius",2015,5,18,"Birds","Outside SNARL",37.621777,-118.809456,"210 species"
"17713","Petrochelidon pyrrhonota",2015,5,17,"Birds","Outside SNARL",37.605556,-118.80544,"210 species"
"17714","Pica hudsonia",2015,5,17,"Birds","Outside SNARL",37.605556,-118.80544,"210 species"
"17715","Ardea alba",2015,5,17,"Birds","Outside SNARL",37.605556,-118.80544,"210 species"
"17716","Agelaius phoeniceus",2015,5,17,"Birds","Outside SNARL",37.605556,-118.80544,"210 species"
"17717","Setophaga petechia",2015,5,9,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17718","Pipilo maculatus",2015,5,9,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17719","Cardellina pusilla",2015,5,9,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17720","Vireo gilvus",2015,5,9,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17721","Myadestes townsendi",2015,5,9,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17722","Passerella iliaca",2015,5,9,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17723","Troglodytes aedon",2015,5,9,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17724","Euphagus cyanocephalus",2015,5,9,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17725","Icterus bullockii",2015,5,9,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17726","Poecile gambeli",2015,5,9,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17727","Pica hudsonia",2015,5,9,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17728","Molothrus ater",2015,5,9,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17729","Oreortyx pictus",2015,5,9,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17730","Turdus migratorius",2015,5,9,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17731","Melospiza melodia",2015,5,9,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17732","Geothlypis tolmiei",2015,5,9,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17733","Pipilo chlorurus",2015,5,9,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17734","Oreortyx pictus",2015,5,6,"Birds","Outside SNARL",37.614723,-118.8192,"210 species"
"17735","Pipilo chlorurus",2015,5,6,"Birds","Outside SNARL",37.614723,-118.8192,"210 species"
"17736","Phalacrocorax auritus",2015,5,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17737","Salpinctes obsoletus",2015,5,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17738","Spizella breweri",2015,5,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17739","Corvus corax",2015,5,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17740","Larus californicus",2015,5,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17741","Falco sparverius",2015,5,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17742","Troglodytes aedon",2015,5,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17743","Pandion haliaetus",2015,5,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17744","Thryomanes bewickii",2015,5,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17745","Euphagus cyanocephalus",2015,5,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17746","Icterus bullockii",2015,5,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17747","Colaptes auratus",2015,4,26,"Birds","Outside SNARL",37.616817,-118.818275,"210 species"
"17748","Sialia currucoides",2015,4,26,"Birds","Outside SNARL",37.616817,-118.818275,"210 species"
"17749","Aquila chrysaetos",2015,4,26,"Birds","Outside SNARL",37.616817,-118.818275,"210 species"
"17750","Corvus corax",2015,4,26,"Birds","Outside SNARL",37.616817,-118.818275,"210 species"
"17751","Sialia currucoides",2015,4,26,"Birds","Outside SNARL",37.616817,-118.818275,"210 species"
"17752","Colaptes auratus",2015,4,26,"Birds","Outside SNARL",37.616817,-118.818275,"210 species"
"17753","Aquila chrysaetos",2015,4,26,"Birds","Outside SNARL",37.616817,-118.818275,"210 species"
"17754","Corvus corax",2015,4,26,"Birds","Outside SNARL",37.616817,-118.818275,"210 species"
"17755","Sialia currucoides",2015,4,26,"Birds","Outside SNARL",37.61761,-118.8221,"210 species"
"17756","Colaptes auratus",2015,4,26,"Birds","Outside SNARL",37.61761,-118.8221,"210 species"
"17757","Leuconotopicus villosus",2015,4,19,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17758","Colaptes auratus",2015,4,19,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17759","Setophaga coronata",2015,4,19,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17760","Dendragapus fuliginosus",2015,4,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17761","Sphyrapicus ruber",2015,4,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17762","Colaptes auratus",2015,4,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17763","Setophaga coronata",2015,4,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17764","Pica hudsonia",2015,4,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17765","Junco hyemalis",2015,4,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17766","Euphagus cyanocephalus",2015,4,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17767","Turdus migratorius",2015,4,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"17768","Branta canadensis",2015,4,16,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
